id,key,value,type
3624973253,vi,Lò Bánh cuốn Thanh Trì,name
3624973254,name,Alberto’s Auto Sales,regular
3624973254,shop,car,regular
3624973254,website,http://www.albertosautos.com/,regular
3624973277,name,Furtado’s,regular
3624973277,shop,variety_store,regular
3624973285,traffic_calming,bump,regular
3624973286,traffic_calming,bump,regular
3624973290,name,Silicon Valley Granite,regular
3624973290,shop,trade,regular
3624973290,website,http://www.valleygranite.com/,regular
3624973290,material,stone,regular
3624973291,highway,crossing,regular
3624973291,crossing,zebra,regular
3624973498,highway,crossing,regular
3624973498,crossing,zebra,regular
3624973528,name,V-Mart,regular
3624973528,shop,grocery,regular
3624973529,name,Panadería La Mejor,regular
3624973529,shop,bakery,regular
3624973534,name,Anna Hair & Nails,regular
3624973534,shop,hairdresser,regular
3624973535,name,Stop & Save Food Store,regular
3624973535,shop,grocery,regular
3624973544,name,Little Caesars,regular
3624973544,amenity,fast_food,regular
3624973544,cuisine,pizza,regular
3624973545,name,Veer Indian Cash & Carry,regular
3624973545,shop,grocery,regular
3624973545,cuisine,indian,regular
3624973558,name,Bonfare,regular
3624973558,shop,grocery,regular
3624973559,shop,laundry,regular
3624973560,name,A Touch of Love Flower Shop,regular
3624973560,shop,florist,regular
3624973560,website,http://atouchofloveflowers.us/,regular
3624973561,name,LD-Lucky Market,regular
3624973561,shop,convenience,regular
3624973571,highway,crossing,regular
3624973571,crossing,zebra,regular
3624973591,highway,crossing,regular
3624973591,crossing,zebra,regular
3624973592,highway,crossing,regular
3624973592,crossing,zebra,regular
3624973793,highway,crossing,regular
3624973793,crossing,zebra,regular
3624973794,highway,crossing,regular
3624973794,crossing,zebra,regular
3624973795,highway,crossing,regular
3624973795,crossing,zebra,regular
3624973796,highway,crossing,regular
3624973796,crossing,zebra,regular
3624973797,highway,crossing,regular
3624973797,crossing,zebra,regular
3624973798,highway,crossing,regular
3624973798,crossing,zebra,regular
3624973799,highway,crossing,regular
3624973799,crossing,zebra,regular
3624973800,highway,crossing,regular
3624973800,crossing,zebra,regular
3624973801,highway,crossing,regular
3624973801,crossing,zebra,regular
3624973802,highway,crossing,regular
3624973802,crossing,zebra,regular
3624973803,highway,crossing,regular
3624973803,crossing,zebra,regular
3624973804,highway,crossing,regular
3624973804,crossing,zebra,regular
3624973805,highway,crossing,regular
3624973805,crossing,zebra,regular
3626111104,highway,traffic_signals,regular
3626111104,direction,forward,traffic_signals
3626111105,highway,traffic_signals,regular
3626111105,direction,forward,traffic_signals
3626111106,highway,traffic_signals,regular
3626119665,shop,supermarket,regular
3626122100,highway,traffic_signals,regular
3626122100,direction,forward,traffic_signals
3626122101,highway,traffic_signals,regular
3626122101,direction,forward,traffic_signals
3626122102,highway,traffic_signals,regular
3626122102,direction,forward,traffic_signals
3626122422,highway,crossing,regular
3626122422,crossing,zebra,regular
3628161543,food,yes,regular
3628161543,name,TL Beer Garden,regular
3628161543,amenity,pub,regular
3629368045,name,The Showroom at Rubenstein,regular
3629368045,shop,trade,regular
3629368045,trade,plumbing,regular
3629368045,phone,+1-408-200-4868,contact
3629368045,opening_hours,Mo-Fr 08:00-17:00; Th 08:00-19:00; Sa 10:00-15:00,regular
3629368045,website,http://www.rubensteinsupply.com/index.htm,contact
3629711166,highway,turning_circle,regular
3630255068,name,Rubenstein Supply Company,regular
3630255068,shop,trade,regular
3630255068,trade,plumbing,regular
3630255068,opening_hours,Mo-Fr 06:00-17:00; Sa 07:30-11:30,regular
3630255068,website,http://www.rubensteinsupply.com/index.htm,contact
3630269181,highway,crossing,regular
3630269181,crossing,zebra,regular
3630269562,amenity,post_box,regular
3630269562,operator,United States Postal Service,regular
3630269575,name,76,regular
3630269575,amenity,fuel,regular
3630269586,name,Shop and Save Market,regular
3630269586,shop,convenience,regular
3630269587,name,The Car Spa,regular
3630269587,amenity,car_wash,regular
3630269587,website,http://www.sanjosecarspa.com/,regular
3630269588,name,Moda Italia,regular
3630269588,shop,clothes,regular
3630269588,it,Moda Italia,name
3630269588,website,http://www.modaitaliasuits.com/,regular
3630269589,name,Ceci Hair Salon,regular
3630269589,shop,hairdresser,regular
3630269590,name,Subway,regular
3630269590,amenity,fast_food,regular
3630269590,cuisine,sandwich,regular
3630269815,name,Chevron,regular
3630269815,shop,convenience,regular
3630269816,name,Chevron,regular
3630269816,amenity,car_wash,regular
3630269817,name,Hertz,regular
3630269817,amenity,car_rental,regular
3630269818,highway,crossing,regular
3630269818,crossing,zebra,regular
3630269819,highway,crossing,regular
3630269819,crossing,zebra,regular
3630269820,highway,crossing,regular
3630269820,crossing,zebra,regular
3630269835,name,Il Fornaio - WESTIN HOTEL,regular
3630269835,amenity,restaurant,regular
3630269835,cuisine,italian,regular
3630269835,website,http://www.ilfornaio.com/?restaurant_id=3156,regular
3630269836,name,Psycho Donuts,regular
3630269836,shop,bakery,regular
3630269836,cuisine,donut,regular
3630269837,highway,crossing,regular
3630269837,crossing,zebra,regular
3630272981,highway,crossing,regular
3630272981,crossing,zebra,regular
3630274640,name,Tengu Sushi,regular
3630274640,amenity,restaurant,regular
3630274640,cuisine,japanese,regular
3630274640,website,http://tengusushi.net/,regular
3630274641,amenity,post_office,regular
3630274641,operator,United States Postal Service,regular
3630274644,highway,crossing,regular
3630274644,crossing,zebra,regular
3630274647,name,Whispers,regular
3630274647,amenity,cafe,regular
3630274647,cuisine,breakfast,regular
3630274647,website,http://whisperscafe.com/,regular
3630274648,name,Brixton Hue,regular
3630274648,shop,hairdresser,regular
3630274648,website,http://www.brixtonhue.com/,regular
3630274649,name,UPS Store,regular
3630274649,amenity,post_office,regular
3630274649,operator,UPS,regular
3630503032,highway,crossing,regular
3630503032,crossing,zebra,regular
3630503033,highway,crossing,regular
3630503033,crossing,zebra,regular
3630503034,name,Pho Lynn,regular
3630503034,amenity,restaurant,regular
3630503034,cuisine,vietnamese,regular
3630503034,en,Pho Lynn,name
3630503034,vi,Phở Lynn,name
3630503035,shop,clothes,regular
3630503036,sport,capoeira,regular
3630503036,historic,yes,regular
3630503036,old_name,Capoeira Irmandade,regular
3630503036,pt,Capoeira Irmandade,old_name
3630503036,historic,dojo,amenity
3630590092,name,Western Appliance,regular
3630590092,shop,appliance,regular
3630591193,name,Any Mountain,regular
3630591193,shop,outdoor,regular
3630591402,highway,crossing,regular
3630591402,crossing,zebra,regular
3630591412,highway,crossing,regular
3630591412,crossing,zebra,regular
3630591413,highway,crossing,regular
3630591413,crossing,zebra,regular
3630591414,highway,crossing,regular
3630591414,crossing,zebra,regular
3630591415,highway,crossing,regular
3630591415,crossing,zebra,regular
3630591419,highway,crossing,regular
3630591419,crossing,zebra,regular
3631935596,name,Perfect Tailoring,regular
3631935596,craft,tailor,regular
3631944448,name,Farmers,regular
3631944448,office,insurance,regular
3631944449,name,The Postal Stop,regular
3631944449,amenity,post_office,regular
3631945935,name,Elegant Tailoring & Bridal,regular
3631945935,craft,tailor,regular
3631945935,phone,+14082635526,regular
3631945935,city,Milpitas,addr
3631945935,street,Serra Way,addr
3631945935,opening_hours,Tu-Fr 09:00-18:00; Sa 09:00-16:00,regular
3631945935,housenumber,103,addr
3631952798,highway,traffic_signals,regular
3631952798,crossing,traffic_signals,regular
3631952798,direction,backward,traffic_signals
3631952799,highway,traffic_signals,regular
3631952799,crossing,traffic_signals,regular
3631952800,highway,traffic_signals,regular
3631952800,crossing,traffic_signals,regular
3631952801,highway,traffic_signals,regular
3631952801,crossing,traffic_signals,regular
3631952801,direction,backward,traffic_signals
3631952819,highway,traffic_signals,regular
3631952821,highway,traffic_signals,regular
3631952823,highway,traffic_signals,regular
3631952823,direction,backward,traffic_signals
3631952824,highway,traffic_signals,regular
3631952825,highway,traffic_signals,regular
3631952826,highway,stop,regular
3631952827,highway,stop,regular
3631952828,highway,traffic_signals,regular
3631952828,direction,forward,traffic_signals
3631952829,highway,traffic_signals,regular
3631952830,highway,traffic_signals,regular
3632351415,note,Burned down in 2014,regular
3632351415,type,video,regular
3632351415,historic,yes,regular
3632351415,old_name,NBC11;NBC3;KNTV NewsChannel 11,regular
3632351415,historic,studio,amenity
3632356228,name,For You Mini Market,regular
3632356228,shop,convenience,regular
3632366841,railway,level_crossing,regular
3632366842,railway,level_crossing,regular
3632366843,highway,crossing,regular
3632366843,crossing,zebra,regular
3632366844,highway,crossing,regular
3632366844,crossing,zebra,regular
3632366845,highway,crossing,regular
3632366845,crossing,zebra,regular
3632366846,highway,crossing,regular
3632366846,crossing,zebra,regular
3632366847,highway,crossing,regular
3632366847,crossing,zebra,regular
3632366848,source,Yahoo,regular
3632366848,highway,traffic_signals,regular
3632366849,highway,crossing,regular
3632366849,crossing,zebra,regular
3632366850,highway,crossing,regular
3632366850,crossing,zebra,regular
3632366851,highway,crossing,regular
3632366851,crossing,zebra,regular
3632366852,highway,crossing,regular
3632366852,crossing,zebra,regular
3632366853,highway,crossing,regular
3632366853,crossing,zebra,regular
3632366854,highway,crossing,regular
3632366854,crossing,zebra,regular
3632366855,highway,crossing,regular
3632366855,crossing,zebra,regular
3632366856,highway,crossing,regular
3632366856,crossing,zebra,regular
3632366857,highway,crossing,regular
3632366857,crossing,zebra,regular
3632374221,highway,crossing,regular
3632374221,crossing,zebra,regular
3632374225,highway,crossing,regular
3632374225,crossing,zebra,regular
3632374226,highway,crossing,regular
3632374226,crossing,zebra,regular
3632374227,highway,crossing,regular
3632374227,crossing,zebra,regular
3632374240,highway,crossing,regular
3632374240,crossing,zebra,regular
3632374241,highway,crossing,regular
3632374241,crossing,zebra,regular
3632382346,name,Mosaic,regular
3632382346,amenity,restaurant,regular
3632382346,cuisine,asian,regular
3632382346,website,http://www.mosaicdowntown.com/,regular
3632382348,name,Tova Day Spa,regular
3632382348,shop,beauty,regular
3632382348,website,http://www.tovadayspa.com/,regular
3632382349,name,R&J Jewelry & Loan,regular
3632382349,shop,pawnbroker,regular
3632382349,website,http://www.randjjewelry.com/,regular
3632384459,name,APPR Commercial,regular
3632384459,office,estate_agent,regular
3632385532,highway,bus_stop,regular
3632385532,network,VTA,regular
3633003821,highway,turning_circle,regular
3633545148,name,The PrintingWorks,regular
3633545148,note,"The PrintingWorks offers traditional offset and modern digital printing services to businesses in Silicon Valley and the greater Bay Area. We specialize in brochures, business cards, banners, flyers, letterhead, envelopes, and other business stationery. W",regular
3633545148,phone,408-734-5330,regular
3633545148,website,http://theprintingworks.biz,regular
3633545148,city,Sunnyvale,addr
3633545148,street,Stewart Drive Suite,addr
3633545148,postcode,94085,addr
3633545148,housenumber,1070,addr
3633611765,amenity,post_box,regular
3633611765,operator,United States Postal Service,regular
3633611766,source,survey,regular
3633611766,website,http://redmarketclothing.bigcartel.com/,regular
3633611766,historic,yes,regular
3633611766,old_name,Red Market Clothing,regular
3633611766,historic,clothes,shop
3633611770,name,Barry Swenson Builder,regular
3633611770,craft,builder,regular
3633611770,office,company,regular
3633611770,website,http://www.barryswensonbuilder.com/,regular
3633611776,level,0,regular
3633611776,name,Best Dry Cleaning,regular
3633611776,shop,dry_cleaning,regular
3633611777,name,Bank of America,regular
3633611777,amenity,bank,regular
3633611779,highway,bus_stop,regular
3633611779,route_ref,12;61;62,regular
3633611781,highway,bus_stop,regular
3633611782,amenity,post_box,regular
3633611782,operator,United States Postal Service,regular
3633616813,highway,bus_stop,regular
